# 3D point list with one line of data per point:
# POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 8332
32562 1.89895161597 1.68635507005 0.0585382930175 136 130 118 0.784144178526 155 2269 117 6118
32563 2.16349770967 1.6500172775 0.105991716788 100 93 85 2.03151481209 155 2276
32564 1.36181787931 1.74989953612 0.0488033482699 74 64 54 2.14263062285 155 2311
32565 2.64474062258 1.54489385619 0.380141514846 93 86 78 0.847337535751 155 2392
32566 2.69626374756 1.53232755633 0.401122866495 93 83 74 0.519515134977 155 2398
32567 1.35542561319 1.68882596006 0.251683697853 161 153 130 1.62314486538 155 2417
32568 2.4039325119 1.54717910029 0.41954755161 102 94 85 1.49636496952 155 2428
32569 -1.48779715851 1.6432193133 0.306938259383 107 116 61 0.89088740534 155 2436
32571 1.33983039403 1.64522296663 0.387363787093 100 86 75 1.37938117164 155 2478 117 2390
32572 1.36819802277 1.65107978263 0.397244240969 98 88 78 1.878740315 155 2491 117 6145
32573 2.23925611758 1.53166650512 0.540621293092 105 95 86 1.01830402165 155 2512
32574 1.13373697297 1.64809497998 0.422163954157 142 132 107 0.779326566523 155 2518 117 6131
32575 1.08214156594 1.63832099052 0.471408842369 62 53 36 0.577407154012 155 2553 117 4725
32576 2.83509787352 1.46670848851 0.659552012576 83 75 68 0.842495803002 155 2560
32577 1.552910596 1.58616308099 0.534316535737 121 112 103 1.23965404547 155 2562 117 6200
32578 1.72566597576 1.53578706972 0.671330751018 130 120 108 1.44401585315 155 2623
32579 2.726919161 1.434979061 0.813347240142 91 84 76 1.72162333708 155 2664
32580 1.32802276944 1.57834013137 0.670333134203 167 167 136 0.758172780254 155 2668 117 4835
32581 2.24208114554 1.44817650296 0.869526662565 94 86 77 0.481504661937 155 2737
32582 1.98890995728 1.45590677253 0.886260630004 103 94 85 0.827211681785 155 2767 117 5073
32583 1.13582962174 1.572159369 0.77353545463 85 73 61 1.26395440042 155 2774 117 6225
32584 1.34342937107 1.54117326005 0.812525823574 95 83 71 0.582646110819 155 2785
32585 2.12613201914 1.41962352689 0.998675649788 133 126 114 0.476030508219 155 2852
32586 2.09974596374 1.42143606822 0.997049726212 109 102 94 0.965761564783 155 2853 117 6400
32587 0.977359362527 1.55607213759 0.866743391383 208 194 175 0.3385479384 155 2859
32588 1.67661144389 1.44753714487 0.972835668752 234 220 200 0.384591778713 155 2868 117 5051
32590 1.73379175929 1.43751666925 1.03104784896 95 85 77 1.30376563812 155 2914 117 6363
32591 1.50773583117 1.44409813213 1.05676468426 233 201 160 1.22292223873 155 2951 117 5066
32593 2.23292705978 1.37898792579 1.13781963002 102 93 85 0.747119536171 155 2968
32594 2.01982183456 1.38333956543 1.15739742166 97 88 83 1.87370868648 155 3000
32595 0.979997871855 1.508545913 1.07726665507 84 74 62 0.904260322427 155 3034
32596 0.82017659492 1.49697315643 1.09743184823 148 142 120 1.61589542431 155 3050 117 2740
32597 0.805580287282 1.49352615051 1.1080377366 151 141 117 1.3039009467 155 3060
32598 0.175517273452 0.861861181358 1.60844843978 9 10 5 2.02342435877 155 3090
32599 0.937811032303 1.49202082043 1.15163948572 90 80 68 1.55840529973 155 3096 117 5014
32600 1.31703596602 1.41994308982 1.2352235073 137 127 118 1.84040591842 155 3111
32601 1.55437436966 1.38070586477 1.30894299059 160 148 139 1.09281733178 155 3173 117 5244
32603 1.0263717402 1.44596968626 1.28370366319 85 76 69 1.53206786752 155 3202
32604 1.2916580485 1.40307261819 1.32547789529 103 96 86 1.70010951425 155 3209 117 5188
32605 0.0945396253186 0.967210020529 1.62938643609 157 135 98 1.1775037752 155 3219
32606 1.30215196039 1.38954977509 1.35041967448 213 206 188 0.421284983758 155 3233 117 6419
32607 1.78218975686 1.33832261336 1.43295189519 105 95 88 0.694563139547 155 3275
32608 0.872428877511 1.44017793127 1.34661178388 144 137 119 0.958681891094 155 3285
32609 0.926081958849 1.43245596936 1.37933109866 109 97 85 1.26014301025 155 3307
32610 1.75986156375 1.31636620918 1.50858578233 123 115 108 0.140256369085 155 3344
32611 1.29144973947 1.35869649894 1.47386433443 107 97 88 0.323283088868 155 3353
32612 0.887122462463 1.42176105093 1.44681583206 89 81 70 1.19168698383 155 3385 117 5173
32613 1.27131445681 1.33640054576 1.56007908938 118 109 103 1.01397789338 155 3446 117 5318
32615 -0.252317173934 1.22954107476 1.62320683867 55 52 19 1.90185531687 155 3475
32616 1.17755215893 1.34215662213 1.58685887135 94 85 76 0.180065897647 155 3509
32617 1.67778009938 1.28508122436 1.6372483267 104 95 88 1.4713429591 155 3511
32618 -0.646005330941 1.30319527032 1.59896798952 50 47 14 1.24474701863 155 3525 117 2534
32619 -0.589067390661 1.29381501332 1.61815761079 136 134 77 1.53280106836 155 3545
32620 1.81010201259 1.25327952028 1.7218096465 101 94 88 0.516813376227 155 3598
32621 0.905943872281 1.37461488061 1.62667792071 86 75 69 0.644663552825 155 3603
32622 0.96268030924 1.35347565957 1.66270594131 94 87 79 0.703654362089 155 3630
32623 -0.557292194324 1.24855302969 1.72782163381 139 134 75 0.835591963611 155 3653
32624 -0.762333111954 1.25925556252 1.74109345991 61 66 25 1.05503820955 155 3686
32625 1.0402121511 1.32084157638 1.73057367356 85 78 71 1.10280922195 155 3699
32626 1.79596384641 1.22221936111 1.82117917433 77 73 69 0.947659597656 155 3718
32627 1.46748500601 1.24779149114 1.84846577825 90 81 74 0.927613218799 155 3804
32628 1.71750150293 1.21325425676 1.87518391691 87 80 72 0.924569671107 155 3806
32629 1.63311773926 1.21842359993 1.88527222514 84 76 71 0.960260832715 155 3832
32630 5.05830130441 5.0077827329 -14.2879784147 64 73 30 1.13060134109 155 3950
32631 -1.60273286945 5.14111081947 -14.2797265543 74 83 30 0.977034364742 155 3956
32632 6.09378396926 4.93373415673 -13.9492703662 92 89 48 1.60853983127 155 3961
32633 4.18355318294 4.5778129253 -12.6651899939 115 119 69 1.67657783348 155 3976
32634 2.48621939068 4.97993062602 -13.6057684153 110 114 64 1.0252150479 155 3978
32635 -0.545133635878 4.89276828222 -13.0300437237 88 96 37 1.81793087623 155 3999 117 3495
32636 -5.00858653986 4.66118468593 -12.1935814873 103 111 64 1.32244325745 155 4014
32637 -3.20308427907 4.72176663463 -12.2551864362 81 91 37 1.26388159221 155 4018 117 17
32638 -5.35031885135 4.47336428538 -11.5879168967 58 64 26 1.4512792803 155 4020
32639 -4.90829779996 4.63620846216 -11.9289714314 64 71 29 1.79227587966 155 4027
32640 -5.06970105372 4.68185510789 -12.025785929 91 97 51 1.03900539136 155 4029
32641 -5.37367229321 4.48581251859 -11.5110298145 127 124 93 1.20258131444 155 4032
32642 -4.5082598735 4.57058647706 -11.6833316102 67 76 33 1.56429957896 155 4035
32643 -4.18368577292 4.46183858004 -11.413002272 62 66 29 0.891784845144 155 4039
32644 -2.22406104286 4.55100808589 -11.6033671799 90 93 41 0.563684000686 155 4041
32645 3.99474453215 4.13109204883 -10.665102744 121 123 74 1.44345160284 155 4050
32646 -4.24848138266 4.53490934267 -11.4610609397 112 113 71 1.66692253333 155 4054
32647 4.10125195478 4.09765247192 -10.5120878157 115 118 73 0.936489011085 155 4058
32648 -4.00810922967 4.42681363609 -11.0405609335 79 84 43 1.61383267317 155 4063 117 3486
32649 -5.05510251289 4.36094244342 -10.8204833498 66 71 39 1.11062913551 155 4066 117 22
32650 -3.94882400137 4.41138694562 -10.8110132958 111 118 64 0.796363695128 155 4078
32651 -5.01549920358 4.34922401944 -10.6556514063 93 97 64 2.02992084229 155 4080
32652 4.61007835053 4.12750428013 -10.2548568528 115 98 78 1.07246632611 155 4083
32653 0.106414345302 4.30930480427 -10.53632476 130 133 76 1.01535623492 155 4085
32654 -3.00811150189 4.30647172504 -10.468793671 107 115 56 0.23322253003 155 4086
32656 -4.06010452088 4.23301126512 -10.1720393247 65 64 36 1.66480974723 155 4092
32657 2.6218561829 3.94443605151 -9.57096104816 123 127 77 0.676784412095 155 4094
32658 1.83223852655 3.87152531188 -9.34241370321 131 133 82 1.07666238346 155 4100
32659 -2.34288441658 4.29451747778 -10.2198764625 84 91 40 0.793213302172 155 4102
32660 -4.04650647392 4.1858465102 -9.93821152643 51 54 23 1.65392313462 155 4104
32661 -4.10373042796 4.26039288386 -10.1095048259 51 54 23 0.278975734577 155 4105
32662 -5.0233936859 4.26824523551 -10.0803547592 93 94 52 1.42711070576 155 4110
32663 1.68348496844 3.73177800962 -8.7201149367 98 105 54 0.907013205871 155 4120
32664 -3.22182655296 4.12405933302 -9.44856159195 64 64 33 1.67336958768 155 4123
32665 -1.78458265161 4.08855499916 -9.36231610868 134 136 86 0.885642269562 155 4124
32666 2.65064824158 3.5853121279 -8.27240910599 62 66 34 0.989380450981 155 4130
32667 2.64817541368 3.57838563899 -8.25942933012 62 66 34 0.907469106776 155 4131
32668 0.516863898849 3.75001710445 -8.56971698567 120 128 75 0.42850641059 155 4134
32669 -3.9905299813 4.04749503783 -9.14880192966 118 115 62 0.845846172874 155 4135
32670 3.99614436158 3.71543530024 -8.53855333412 84 72 60 1.14814231248 155 4138
32671 -3.48475215176 4.06720957007 -9.04740682741 72 79 28 1.50082728382 155 4155
32673 2.54692767685 3.48785574749 -7.7413709848 127 125 77 1.3947111887 155 4164
32674 1.07482348477 3.58729051778 -7.89766324796 122 128 76 0.495533819773 155 4168
32675 2.75290806667 3.50863671627 -7.71338245917 132 121 78 0.908988761847 155 4172
32676 -0.0658468445714 3.60846673672 -7.79921601186 112 115 60 0.981835019297 155 4178
32677 -3.25554002654 3.88322945196 -8.33229435745 88 93 39 1.20850813898 155 4181 117 3632
32678 -3.51273155302 3.88197125605 -8.29844537295 67 67 30 1.37339884059 155 4184
32679 -1.86917271528 3.69572461213 -7.84873408428 97 105 51 0.87304523566 155 4189
32680 -1.31782174 3.64372938157 -7.61627688403 108 108 52 1.39885531975 155 4200 117 362
32681 -3.93547689176 3.72276950353 -7.66335723327 68 78 26 1.38661829934 155 4211 117 262
32682 0.808648621006 3.36046268628 -6.91050118861 138 136 84 1.17726866248 155 4212
32683 -4.17365913224 3.5294808407 -7.09942247239 192 177 148 1.35987151847 155 4225 117 276
32684 -4.16968374281 3.52525162161 -7.08939222258 192 177 148 1.22454444341 155 4226 117 275
32685 -4.16064880456 3.53996403775 -7.02882719406 75 82 36 1.67320366289 155 4235 117 288
32686 1.10511665969 3.19425804085 -6.2433346813 98 100 48 1.28838249864 155 4239
32687 -0.697665944765 3.27598926605 -6.38928656119 191 182 154 0.775701262153 155 4240
32688 -2.49230213412 3.29746699004 -6.28026116085 123 128 74 0.487721720966 155 4254
32689 2.47435324235 2.956197807 -5.55275727825 117 118 71 0.456420332171 155 4260
32690 1.66091421656 3.03942962133 -5.64208292339 93 90 55 1.13610213682 155 4268
32691 -3.08934643462 3.21072029188 -5.84956405791 117 125 65 0.905745507645 155 4280
32692 3.13307921738 2.9725831271 -5.33491850471 62 54 45 0.362667048308 155 4294
32693 2.63775810313 2.86258356332 -5.0955913479 210 204 192 0.531044845625 155 4304
32694 -2.6558068105 3.08539947009 -5.41161150173 93 102 47 0.388836562747 155 4308
32695 3.29353612722 2.88014461937 -5.02674003249 95 85 75 0.674550668863 155 4320
32696 0.502370138682 2.9114994628 -5.02174175985 102 100 51 0.474288326237 155 4325
32697 0.501715241034 2.91871827028 -5.03446422262 102 100 51 0.914209266837 155 4326
32698 -0.402998858705 2.96305832438 -5.10353256469 94 101 47 0.743010307699 155 4328
32699 0.276191308511 2.91874546039 -4.99187137848 106 108 59 0.781761580198 155 4330
32700 0.276191308511 2.91874546039 -4.99187137848 106 108 59 0.781761580198 155 4331
32702 -2.97481671338 3.05505211399 -5.2190717648 86 96 36 1.11012156223 155 4334
32703 -2.86262879202 3.0580159605 -5.19873867772 117 125 70 1.07825030819 155 4339 117 476
32705 -3.34955032634 2.99338486133 -5.00719817745 117 124 72 2.00047404491 155 4353
32706 -1.77176666433 2.88453795248 -4.8080218225 119 129 69 1.95515726321 155 4356
32707 1.19252449649 2.85085257068 -4.74026948957 107 105 57 0.993368826587 155 4361
32708 0.642123299777 2.83033023795 -4.6960456261 136 140 90 0.825032313186 155 4362
32709 -2.79731058593 3.04903174278 -5.01118794357 196 179 151 1.23347675325 155 4375 117 3774
32710 0.546409696678 2.78425385211 -4.48971678294 111 109 58 1.26235791686 155 4387 117 3909
32711 4.5444220417 2.61186298389 -4.2536276117 87 78 68 0.883484999224 155 4394
32712 -1.2223212193 2.81594796386 -4.50981548288 136 141 87 1.52165685806 155 4397
32713 -1.73768667274 2.79707814896 -4.42852358306 121 130 67 1.2799868574 155 4402
32714 -2.36600054977 2.89658587537 -4.56201599572 87 96 39 0.379198484872 155 4406
32715 -0.605130004858 2.78632742563 -4.36184119354 94 99 41 0.769456940492 155 4413
32716 0.542935883354 2.75146575231 -4.28342170261 89 81 52 1.16215442647 155 4414 117 3932
32717 1.62271644914 2.66362024673 -4.13725719577 130 122 75 0.967899986178 155 4417
32718 -0.822861145056 2.75354469467 -4.26200320521 101 105 48 0.689531657117 155 4420
32719 -1.29107345801 2.65319565569 -3.8236355775 107 113 51 2.01397703064 155 4462
32720 -1.63886055307 2.64072754699 -3.74439424201 125 132 79 0.309619104782 155 4473
32721 2.1712005932 2.42599453349 -3.25415541223 69 71 34 0.69352065731 155 4501
32722 1.89391918957 2.44397241055 -3.24050632392 122 123 79 0.545879216832 155 4512 117 5739
32723 -2.80331019537 2.59197657703 -3.43515226323 109 120 64 1.59507314873 155 4517
32724 2.42423392245 2.49079358741 -3.26681657566 71 61 37 1.0205947646 155 4529
32725 1.77800545529 2.39744696911 -3.08279342386 94 98 62 1.74420421989 155 4535
32726 -0.400082874074 2.5159754687 -3.22274180708 107 114 52 0.634200260863 155 4545
32727 2.40903630572 2.44928932007 -3.10839201607 76 70 48 1.07758441049 155 4547
32728 -2.84439686076 2.50249787727 -3.12824339096 92 107 50 0.897299526799 155 4551
32729 -2.449932603 2.41677830629 -2.8147634344 113 123 60 0.959730881988 155 4586
32730 -0.293732391233 0.101781191074 0.741603022329 131 132 74 2.19069737614 155 4622
32731 -2.73514884777 2.35361429391 -2.48560769181 45 53 14 1.34520806462 155 4639
32733 2.20061487111 2.23307794637 -2.20534287002 120 110 96 1.43907886531 155 4666 117 5835
32734 -1.77775995768 2.3305907973 -2.27419406788 131 138 87 1.09657892361 155 4690
32735 -1.95005000428 2.28368527499 -2.20140507905 69 81 35 0.964092731483 155 4693
32736 -0.881864129943 2.23513166568 -2.0476086696 78 80 31 1.69091584216 155 4715
32737 2.1004731492 2.19662962397 -1.9651826494 200 189 161 0.724197752425 155 4723
32738 1.110507027 1.34211584067 -0.75002528506 35 35 25 1.52077660025 155 4736 117 4178
32739 -0.00571699339341 0.31522408895 0.670935361983 74 71 62 1.73423298427 155 4741
32740 -2.06331472155 2.21295470212 -1.84052447296 75 84 29 1.39840063104 155 4759 117 1024
32741 2.58019278538 2.02596285087 -1.49690174405 116 107 96 1.12598531133 155 4776
32742 -1.93342512238 2.16745613676 -1.65260779425 114 123 68 0.419151805665 155 4787
32743 -1.06618929795 2.12742688648 -1.55081405908 79 80 38 1.54364024024 155 4800
32745 2.18064312402 1.95543966747 -1.10354406121 206 200 175 1.13507217975 155 4865 117 4406
32746 2.18064312402 1.95543966747 -1.10354406121 206 200 175 1.13507217975 155 4866 117 4407
32747 1.78551736006 1.94154830171 -0.890600459154 126 117 84 1.62110694003 155 4919
32748 1.59363978531 1.8946290739 -0.764960468926 61 59 36 0.336867629806 155 4945
32750 1.78114673985 1.8458634458 -0.511086152843 111 101 91 0.766100633963 155 5017
32751 -0.958743412895 1.81561369259 -0.416521867496 93 96 49 1.86229322489 155 5048
32752 -0.958743412895 1.81561369259 -0.416521867496 93 96 49 1.86229322489 155 5049
32753 -1.67359368067 1.87561881839 -0.4823931164 118 118 71 1.11168203025 155 5052
32754 1.5687583658 1.81368463602 -0.310704566032 204 188 158 0.85274661709 155 5072
32755 1.33509274612 1.82082503743 -0.253499725443 67 57 47 0.712467184858 155 5088
32756 1.51082567015 1.79440430922 -0.211602038815 106 94 79 1.23457941965 155 5092
32757 1.93255742466 1.73486165503 -0.132181510793 117 110 100 0.747343811955 155 5096 117 7040
32758 -1.59171832103 1.80802724914 -0.199586536034 84 85 33 1.64947926557 155 5111
32759 2.82435520385 1.61351704812 0.0538917481487 203 193 172 0.752811831951 155 5118
32760 -1.53908279201 1.78109623878 -0.0755349192306 96 93 48 1.80439460234 155 5150
32761 2.4787843473 1.60068833085 0.218022430387 119 106 98 2.14060789049 155 5172
32762 -1.88130155995 1.71385261526 0.0881372694688 81 85 35 2.51222994113 155 5183
32763 2.55192823935 1.58319154187 0.255305088255 110 101 92 1.2914040091 155 5184
32764 2.1034702346 1.56858123179 0.425368776541 107 98 89 1.0628379652 155 5239
32765 -0.735422090615 1.66159773247 0.317217615582 115 117 68 1.08491035384 155 5244
32766 2.26135747678 1.53840661346 0.491697146786 129 121 110 1.4631818502 155 5256
32767 2.26135747678 1.53840661346 0.491697146786 129 121 110 1.4631818502 155 5257
32768 2.38733131186 1.52059886218 0.535487835835 198 192 170 1.15274532439 155 5265
32769 2.95233210239 1.45646226599 0.707818842405 95 85 76 2.48863156859 155 5317
32770 1.82559416562 1.53431976038 0.644202060359 107 100 90 0.845512291649 155 5330
32771 1.30176372172 1.59029090463 0.64741900896 102 89 81 1.08676518768 155 5356
32772 1.44914448764 1.55496252104 0.683294595598 116 106 96 1.04897697338 155 5359 117 7103
32773 2.11182823966 1.47681162475 0.770353422725 106 93 84 1.13050671135 155 5361
32774 2.16976952261 1.46541816334 0.802011216027 133 124 115 0.572631137514 155 5369
32775 2.58628088529 1.3970870212 0.968710670116 90 84 78 1.75264730031 155 5423
32776 1.88258461259 1.45667812688 0.917178558767 124 115 108 1.02232154319 155 5426
32777 2.34164226615 1.38286690834 1.08965295754 93 82 73 0.800821797314 155 5469
32778 0.958603742531 1.52405905959 0.992465932302 123 110 96 1.52423995376 155 5488
32779 2.34400810748 1.36109026855 1.18553663265 102 94 87 1.5075431078 155 5521
32780 1.7195304831 1.39827458925 1.17773188392 115 106 97 1.07446403038 155 5536 117 6408
32781 2.23552821461 1.35857368338 1.23112770129 123 112 105 1.2906691161 155 5546
32782 0.519467530774 0.749880305566 1.70566794812 10 11 6 0.955173651342 155 5574
32783 0.976007958941 1.48209025603 1.18844016948 88 78 69 0.568923732886 155 5601
32784 1.73053374451 1.37263027168 1.29167155831 113 100 92 1.17540496407 155 5605 117 7230
32786 0.928617459719 1.47118377423 1.23164501554 79 67 55 0.969227279339 155 5622 117 6334
32787 -1.44478331958 1.38321233378 1.33726323262 119 124 68 1.5503344323 155 5676 117 2133
32788 1.20263608843 1.38705843765 1.41931341824 122 111 103 1.70993500157 155 5721
32789 1.75540835186 1.31604671288 1.49467784176 101 93 86 0.965702235312 155 5730
32790 0.977966918636 1.39902435188 1.46641366874 82 73 66 0.824687951978 155 5772
32791 1.85727099857 1.28992872438 1.57367096642 101 92 87 1.27794608283 155 5779
32792 1.02833627462 1.36532646875 1.57233897944 93 83 77 0.865278722969 155 5834 117 6476
32793 1.80706124684 1.25442701045 1.7039720212 111 100 94 0.787555210429 155 5860
32794 1.53276242453 1.2572746818 1.76336092131 93 84 77 0.982872504787 155 5914
32795 1.70711232563 1.24611080024 1.79008631389 96 90 84 0.143087140768 155 5924
32796 -0.723077717185 1.25553036476 1.74762494303 36 42 7 1.16312110963 155 5931 117 4853
32797 1.61540058248 1.25154884051 1.79247743144 108 99 93 1.14583740427 155 5933
32798 -0.702438398461 1.25036627585 1.75528502446 104 102 54 1.60810775803 155 5936 117 2623
32799 -0.576794938214 1.24340766799 1.76532913365 196 184 160 1.56422632299 155 5937 117 2672
32800 1.42596713962 1.26439267825 1.79467318895 101 92 85 1.41301188924 155 5948
32801 -0.387921007446 1.18646885725 1.85308919033 141 138 83 0.915727856967 155 5982 117 4984
32802 -0.944663027003 5.27038968834 -14.6449815971 87 91 40 1.56067383744 155 6068
32803 -5.34559487165 4.84983676544 -13.3915493943 67 74 32 0.750549639067 155 6074
32804 1.74814812165 5.15701990203 -14.2165064069 77 86 42 1.72594480925 155 6080 117 6518
32805 -5.51134147617 4.76512210698 -12.920379657 55 63 21 1.33663084652 155 6085
32806 -4.24711279421 4.96978895263 -13.3882330991 124 130 87 1.05676826572 155 6088
32807 -4.26817434744 4.65929823549 -12.2704445566 106 114 65 1.40627674629 155 6102
32808 0.398587103509 4.84566868368 -12.7479643845 79 87 36 0.891399854398 155 6105
32809 -4.33307961343 4.52895321054 -11.5617370875 54 53 22 1.03005950895 155 6115
32810 2.42528514359 4.23418417796 -10.7385032942 81 91 41 0.52914786606 155 6120
32811 2.23741388575 4.29997939999 -10.8596922216 88 97 44 0.706017809759 155 6123
32812 -4.92230676328 4.43102698761 -11.0484658655 55 65 29 1.12342360748 155 6124
32813 -3.93688713267 4.44368328602 -11.0699649394 108 116 67 1.16411765306 155 6128 117 3492
32814 4.02218082055 4.21525802735 -10.6831760603 77 81 48 1.77724256299 155 6129
32815 -4.29960933447 4.28806976783 -10.1792933494 128 125 82 0.577284007833 155 6143
32817 -5.02544035546 4.08021123805 -9.5465095979 97 98 54 0.665106408777 155 6147
32818 -4.41593575638 4.0436831375 -9.24370057716 96 102 51 1.63363506793 155 6156
32819 -4.92966175046 4.00470483325 -9.05682818846 89 95 49 1.06970748162 155 6159 117 132
32820 -3.69857692343 4.05348299313 -9.14922854619 60 66 18 1.31197062047 155 6160 117 5403
32821 2.76133205486 3.37881840308 -7.59385610951 84 85 41 2.35261685098 155 6170
32822 -2.29842101576 3.90965675693 -8.48533650726 139 138 86 1.24753078185 155 6177
32823 2.42028462374 3.44513703312 -7.43490994283 101 101 51 0.930822109974 155 6182
32824 1.73632887473 3.43240927641 -7.34000568166 116 121 70 0.496126526188 155 6187
32825 -3.26182504409 3.78299334909 -7.95339715414 111 119 59 1.11265886536 155 6194
32826 -2.7255333232 3.55143467591 -7.15617976624 93 100 46 1.49563793163 155 6210 117 3660
32827 0.909989253164 3.33540517985 -6.6663021013 97 102 46 0.897269972204 155 6211
32828 -4.23585164156 3.51484457812 -6.94729685681 72 82 29 1.21689008803 155 6215
32829 1.70255046055 3.17658352307 -6.23752628422 122 125 68 1.1206446056 155 6218
32830 1.70948613934 3.19383817909 -6.26983037476 122 125 68 0.769854075929 155 6219
32831 0.726155968302 3.20499202098 -6.26081064825 100 107 56 0.721788890925 155 6220
32832 -0.477805808506 3.25508523581 -6.2269085773 138 139 82 0.578611080922 155 6232
32833 -3.74824408643 3.18821390447 -5.74940938497 77 86 29 1.18210124665 155 6243
32834 -0.185939176292 3.00456224869 -5.37486131914 128 131 76 1.30611733987 155 6246
32835 -3.03037741195 3.1592202135 -5.64573113233 79 84 26 0.970920630675 155 6247
32836 1.09347817856 2.88272716942 -5.00179481605 105 115 62 0.556771305443 155 6252
32838 1.36668978658 2.81755131744 -4.78008237736 113 114 62 0.976999881713 155 6255
32839 -2.75931972326 3.066152652 -5.05588834351 205 190 159 0.982952561958 155 6263 117 5521
32840 -2.73300921362 3.02671623346 -4.89593286596 102 107 52 2.24331533464 155 6267 117 5530
32841 3.52137594096 2.64229767889 -4.22646329664 77 67 57 1.29842499037 155 6272
32842 -0.303111758111 2.76536513072 -4.39137103006 87 94 40 1.65423007172 155 6273
32843 -1.56770458931 2.78969677256 -4.42677596658 84 93 36 1.6447549305 155 6276
32844 -0.946948686453 2.7473585302 -4.1902437178 86 91 38 1.1766306207 155 6291
32845 -1.59453386318 2.65783704816 -3.93106723836 112 120 61 0.444567187354 155 6307
32846 2.64405392642 2.58856229217 -3.68196648559 79 66 55 1.31429244912 155 6321
32847 -0.246854489816 2.57980767644 -3.51239458676 96 100 49 0.714119827611 155 6334
32848 -2.42757834097 2.51430645383 -3.31930571168 67 80 33 0.71406164598 155 6342
32849 1.53664462323 2.43505593645 -3.12823815761 109 109 65 0.233364830863 155 6349
32850 -2.39563713213 2.4740144971 -3.09347859053 61 73 33 1.87051089901 155 6358
32851 -1.57343850512 2.47681262161 -3.02002823027 74 82 31 0.744710755088 155 6366
32852 -1.55843802825 2.47481554195 -2.9351821214 131 135 74 0.635543755579 155 6370
32853 -2.48151367186 2.38265383101 -2.76231358767 111 121 63 0.962034689514 155 6374
32854 -1.82538539741 2.42382936004 -2.77582847832 180 161 129 0.694744439716 155 6378
32855 -1.82538539741 2.42382936004 -2.77582847832 180 161 129 0.694744439716 155 6379
32856 -1.72992570566 2.34161125042 -2.53745378532 105 117 50 1.78327848774 155 6389
32857 4.35571200288 2.04012130165 -1.88653606641 123 121 100 1.03865552101 155 6415
32858 0.788436119463 1.33536863366 -0.811125996382 48 49 51 2.04450392278 155 6426
32859 3.15188841892 2.10160096105 -1.87269897649 82 74 66 1.31034177844 155 6428
32860 1.26958464141 1.32077792826 -0.67926454089 13 13 11 1.78178709632 117 5824
32861 -1.36302669599 2.22702159669 -1.90097612873 80 90 40 1.41962860853 155 6452
32863 3.15503577919 1.95240641808 -1.37711062753 95 86 76 0.969368336198 155 6475
32864 2.60937229436 2.02502855668 -1.46734746125 95 88 79 0.646663659551 155 6477
32865 -2.22540112559 2.15002858388 -1.58246951252 103 113 53 1.05190777473 155 6483
32866 -1.97232753855 2.15128454637 -1.58092127959 83 93 41 1.23129316485 155 6485
32867 -1.14795780612 2.11140282173 -1.43345365057 81 89 50 0.749825637302 155 6498
32868 3.70561250262 1.84956680383 -1.00656373135 82 73 66 1.45898344699 155 6513
32869 -2.29395126492 2.06049528393 -1.21175164636 70 80 30 1.83943841739 155 6520
32870 1.72796749718 1.9473482319 -0.972296884515 93 90 59 1.52173197357 155 6533 117 6958
32871 1.81245525771 1.9247046944 -0.817768044904 117 105 91 1.55457457173 155 6547
32872 2.59753359201 1.8030839755 -0.63388821187 106 96 87 0.604581827144 155 6552
32873 3.30273100335 1.7175943053 -0.388823282826 91 83 75 1.12614158029 155 6571
32874 -1.37183070727 1.89507987145 -0.565149374558 133 132 86 2.14634982476 155 6582
32875 -1.69178531652 1.88955471822 -0.529770404284 82 90 41 1.3540294313 155 6588
32876 -2.00737861844 1.86589771655 -0.50126395435 50 63 19 2.65340430063 155 6589
32878 -1.7585313185 1.86859702535 -0.381905694012 75 83 33 1.39008640805 155 6620
32879 1.37547760606 1.81657978286 -0.257294557984 74 64 54 1.1058818922 117 6024
32880 2.43594555487 1.65391527535 -0.0190464197164 113 103 94 0.636667239102 155 6642
32881 2.38215661966 1.66474262733 -0.0217835589974 99 92 82 0.727564709428 155 6644
32882 2.47798246443 1.64603131985 0.0223951978913 171 161 149 1.55795114921 155 6651
32883 1.27892492934 1.77183122601 -0.0728255216657 68 58 48 1.57137669574 155 6668 117 7021
32885 1.335906158 1.74029090382 0.0977733334251 75 63 49 1.84851840684 155 6704 117 7042
32886 1.39145824619 1.69688965729 0.270922417795 102 91 77 1.17536421263 155 6733
32887 1.08711182201 1.66889694777 0.372670269145 121 115 91 0.973965203037 155 6742 117 7061
32888 1.19403774234 1.63034144093 0.47150618816 122 123 99 1.61556273816 155 6757
32889 1.29933122932 1.61768949595 0.556202809291 118 104 92 0.54637296837 155 6771
32890 2.38058971835 1.44493269924 0.828338347725 119 110 103 1.10735626505 155 6784
32891 1.79216687849 1.49790044816 0.784688477539 123 114 105 0.856628172554 155 6790
32892 2.28255098856 1.40378624129 1.03007309278 100 90 81 0.664690743809 155 6839
32893 1.05827205765 1.51525680355 1.03057438354 89 79 70 1.84964230784 155 6861 117 6283
32894 0.98273182515 1.49189236613 1.14752956806 91 81 72 1.4836327208 155 6883 117 7145
32895 1.26027586453 1.39298708865 1.36660240608 212 206 184 1.029580204 155 6924 117 7208
